pesticide_category,product_name,product_key,raw_composition,parsed_component_count,parsed_substances,warning_codes,severity,automatic_fix_applied,requires_manual_review,notes
fungicides,Азорит,азорит-046-02-5069-1,200 г/л Азоксистробин + 80 г/л Ципроконазол,2,"[{""name"": ""Азоксистробин"", ""concentration"": 200.0, ""unit"": ""г/л"", ""is_antidote"": false}, {""name"": ""Ципроконазол"", ""concentration"": 80.0, ""unit"": ""г/л"", ""is_antidote"": false}]",,clean,no,no,clean
fungicides,Азорро,азорро-018-02-1859-1,300 г/л Карбендазим + 100 г/л Азоксистробин,2,"[{""name"": ""Карбендазим"", ""concentration"": 300.0, ""unit"": ""г/л"", ""is_antidote"": false}, {""name"": ""Азоксистробин"", ""concentration"": 100.0, ""unit"": ""г/л"", ""is_antidote"": false}]",,clean,no,no,clean
fungicides,Азумакс,азумакс-699-02-9777-1,800 г/кг Каптан,1,"[{""name"": ""Каптан"", ""concentration"": 800.0, ""unit"": ""г/кг"", ""is_antidote"": false}]",,clean,no,no,clean
fungicides,Аканто Плюс,аканто-плюс-029-02-2721-1,200 г/л Пикоксистробин + 80 г/л Ципроконазол,2,"[{""name"": ""Пикоксистробин"", ""concentration"": 200.0, ""unit"": ""г/л"", ""is_antidote"": false}, {""name"": ""Ципроконазол"", ""concentration"": 80.0, ""unit"": ""г/л"", ""is_antidote"": false}]",,clean,no,no,clean
fungicides,Аканто Плюс КА,аканто-плюс-ка-866-02-4773-0,200 г/л Пикоксистробин + г/л Ципроконазол,1,"[{""name"": ""Пикоксистробин"", ""concentration"": 200.0, ""unit"": ""г/л"", ""is_antidote"": false}]",,clean,no,no,clean
fungicides,Акробат МЦ,акробат-мц-015-02-2310-1,600 г/кг Манкоцеб + 90 г/кг Диметоморф,2,"[{""name"": ""Манкоцеб"", ""concentration"": 600.0, ""unit"": ""г/кг"", ""is_antidote"": false}, {""name"": ""Диметоморф"", ""concentration"": 90.0, ""unit"": ""г/кг"", ""is_antidote"": false}]",,clean,no,no,clean
fungicides,Аксиома,аксиома-278-02-4115-1,500 г/л Карбендазим,1,"[{""name"": ""Карбендазим"", ""concentration"": 500.0, ""unit"": ""г/л"", ""is_antidote"": false}]",,clean,no,no,clean
fungicides,Алирин-Б,алирин-б-139-02-3307-1,"10⁹ КОЕ/Мл Bacillus subtilis, штамм В-10 ВИЗР",0,[],,clean,no,no,clean
fungicides,Алирин-Б,алирин-б-139-02-2116-1,"10¹¹ КОЕ/г Bacillus subtilis, штамм В-10 ВИЗР",0,[],,clean,no,no,clean
fungicides,Алирин-Б,алирин-б-139-02-2348-1,"10⁹ КОЕ/г Bacillus subtilis, штамм В-10 ВИЗР",0,[],,clean,no,no,clean
fungicides,Альбит,альбит-081-02-2950-1,"181,5 г/кг карбамид + 6,2 г/кг Поли-бета-гидроксимасля ная кислота + 29,8 г/кг магний сернокислый + 91,1 г/кг калий фосфорнокислый + 91,2 г/кг калий азотнокислый",5,"[{""name"": ""карбамид"", ""concentration"": 181.5, ""unit"": ""г/кг"", ""is_antidote"": false}, {""name"": ""Поли - бета - гидроксимасля ная кислота"", ""concentration"": 6.2, ""unit"": ""г/кг"", ""is_antidote"": false}, {""name"": ""магний сернокислый"", ""concentration"": 29.8, ""unit"": ""г/кг"", ""is_antidote"": false}, {""name"": ""калий фосфорнокислый"", ""concentration"": 91.1, ""unit"": ""г/кг"", ""is_antidote"": false}, {""name"": ""калий азотнокислый"", ""concentration"": 91.2, ""unit"": ""г/кг"", ""is_antidote"": false}]",,clean,no,no,clean
fungicides,Алькор,алькор-002-02-2427-1,400 г/л Ципроконазол,1,"[{""name"": ""Ципроконазол"", ""concentration"": 400.0, ""unit"": ""г/л"", ""is_antidote"": false}]",,clean,no,no,clean
fungicides,Альпари,альпари-549-347-02-4262-1,250 г/л Пропиконазол + 80 г/л Ципроконазол,2,"[{""name"": ""Пропиконазол"", ""concentration"": 250.0, ""unit"": ""г/л"", ""is_antidote"": false}, {""name"": ""Ципроконазол"", ""concentration"": 80.0, ""unit"": ""г/л"", ""is_antidote"": false}]",,clean,no,no,clean
fungicides,Альтазол,альтазол-046-02-5046-0,250 г/л Пропиконазол + 80 г/л Ципроконазол,2,"[{""name"": ""Пропиконазол"", ""concentration"": 250.0, ""unit"": ""г/л"", ""is_antidote"": false}, {""name"": ""Ципроконазол"", ""concentration"": 80.0, ""unit"": ""г/л"", ""is_antidote"": false}]",,clean,no,no,clean
fungicides,Альтазол Форте,альтазол-форте-046-02-4067-1,200 г/л Тебуконазол + 300 г/л Пропиконазол,2,"[{""name"": ""Тебуконазол"", ""concentration"": 200.0, ""unit"": ""г/л"", ""is_antidote"": false}, {""name"": ""Пропиконазол"", ""concentration"": 300.0, ""unit"": ""г/л"", ""is_antidote"": false}]",,clean,no,no,clean
fungicides,Альтазол Форте,альтазол-форте-046-02-4997-1,200 г/л Тебуконазол + 300 г/л Пропиконазол,2,"[{""name"": ""Тебуконазол"", ""concentration"": 200.0, ""unit"": ""г/л"", ""is_antidote"": false}, {""name"": ""Пропиконазол"", ""concentration"": 300.0, ""unit"": ""г/л"", ""is_antidote"": false}]",,clean,no,no,clean
fungicides,Альто Супер,альто-супер-041-02-4736-1,250 г/л Пропиконазол + 80 г/л Ципроконазол,2,"[{""name"": ""Пропиконазол"", ""concentration"": 250.0, ""unit"": ""г/л"", ""is_antidote"": false}, {""name"": ""Ципроконазол"", ""concentration"": 80.0, ""unit"": ""г/л"", ""is_antidote"": false}]",,clean,no,no,clean
fungicides,Альто Супер,альто-супер-041-02-495-1,250 г/л Пропиконазол + 80 г/л Ципроконазол,2,"[{""name"": ""Пропиконазол"", ""concentration"": 250.0, ""unit"": ""г/л"", ""is_antidote"": false}, {""name"": ""Ципроконазол"", ""concentration"": 80.0, ""unit"": ""г/л"", ""is_antidote"": false}]",,clean,no,no,clean
fungicides,Альто Турбо,альто-турбо-041-02-4414-0,250 г/л Пропиконазол + 160 г/л Ципроконазол,2,"[{""name"": ""Пропиконазол"", ""concentration"": 250.0, ""unit"": ""г/л"", ""is_antidote"": false}, {""name"": ""Ципроконазол"", ""concentration"": 160.0, ""unit"": ""г/л"", ""is_antidote"": false}]",,clean,no,no,clean
fungicides,Альтруист,альтруист-010-02-2741-1,60 г/л Азоксистробин + 100 г/л Тебуконазол,2,"[{""name"": ""Азоксистробин"", ""concentration"": 60.0, ""unit"": ""г/л"", ""is_antidote"": false}, {""name"": ""Тебуконазол"", ""concentration"": 100.0, ""unit"": ""г/л"", ""is_antidote"": false}]",,clean,no,no,clean
fungicides,Альтруист,альтруист-010-011-02-1571-1,60 г/л Азоксистробин + 100 г/л Тебуконазол,2,"[{""name"": ""Азоксистробин"", ""concentration"": 60.0, ""unit"": ""г/л"", ""is_antidote"": false}, {""name"": ""Тебуконазол"", ""concentration"": 100.0, ""unit"": ""г/л"", ""is_antidote"": false}]",,clean,no,no,clean
fungicides,Амистар Голд,амистар-голд-041-02-1854-1,125 г/л Азоксистробин + 125 г/л Дифеноконазол,2,"[{""name"": ""Азоксистробин"", ""concentration"": 125.0, ""unit"": ""г/л"", ""is_antidote"": false}, {""name"": ""Дифеноконазол"", ""concentration"": 125.0, ""unit"": ""г/л"", ""is_antidote"": false}]",,clean,no,no,clean
fungicides,Амистар Топ,амистар-топ-041-02-2676-1,200 г/л Азоксистробин + 125 г/л Дифеноконазол,2,"[{""name"": ""Азоксистробин"", ""concentration"": 200.0, ""unit"": ""г/л"", ""is_antidote"": false}, {""name"": ""Дифеноконазол"", ""concentration"": 125.0, ""unit"": ""г/л"", ""is_antidote"": false}]",,clean,no,no,clean
fungicides,Амистар Трио,амистар-трио-041-02-2485-1,125 г/л Пропиконазол + 100 г/л Азоксистробин + 30 г/л Ципроконазол,3,"[{""name"": ""Пропиконазол"", ""concentration"": 125.0, ""unit"": ""г/л"", ""is_antidote"": false}, {""name"": ""Азоксистробин"", ""concentration"": 100.0, ""unit"": ""г/л"", ""is_antidote"": false}, {""name"": ""Ципроконазол"", ""concentration"": 30.0, ""unit"": ""г/л"", ""is_antidote"": false}]",,clean,no,no,clean
fungicides,Амистар Экстра,амистар-экстра-041-02-2076-1,200 г/л Ципроконазол + 80 г/л Азоксистробин,2,"[{""name"": ""Ципроконазол"", ""concentration"": 200.0, ""unit"": ""г/л"", ""is_antidote"": false}, {""name"": ""Азоксистробин"", ""concentration"": 80.0, ""unit"": ""г/л"", ""is_antidote"": false}]",,clean,no,no,clean
fungicides,Анонс,анонс-184-02-9700-1,175 г/л Протиоконазол + 150 г/л Трифлоксистробин,2,"[{""name"": ""Протиоконазол"", ""concentration"": 175.0, ""unit"": ""г/л"", ""is_antidote"": false}, {""name"": ""Трифлоксистробин"", ""concentration"": 150.0, ""unit"": ""г/л"", ""is_antidote"": false}]",,clean,no,no,clean
fungicides,Антракол,антракол-019-02-2981-1,700 г/кг Пропинеб,1,"[{""name"": ""Пропинеб"", ""concentration"": 700.0, ""unit"": ""г/кг"", ""is_antidote"": false}]",,clean,no,no,clean
fungicides,Аншлаг,аншлаг-197-02-9753-0,500 г/л хлороталонил,1,"[{""name"": ""хлороталонил"", ""concentration"": 500.0, ""unit"": ""г/л"", ""is_antidote"": false}]",,clean,no,no,clean
fungicides,Армадекс,армадекс-082-02-4343-1,500 г/л Карбендазим,1,"[{""name"": ""Карбендазим"", ""concentration"": 500.0, ""unit"": ""г/л"", ""is_antidote"": false}]",,clean,no,no,clean
fungicides,Арфа,арфа-590-02-4990-1,250 г/л Боскалид + 50 г/л Дифеноконазол,2,"[{""name"": ""Боскалид"", ""concentration"": 250.0, ""unit"": ""г/л"", ""is_antidote"": false}, {""name"": ""Дифеноконазол"", ""concentration"": 50.0, ""unit"": ""г/л"", ""is_antidote"": false}]",,clean,no,no,clean
fungicides,Архитект,архитект-014-02-2847-1,100 г/л Пираклостробин + 25 г/л прогексадион кальция + 150 г/л мепикват-хлорид,3,"[{""name"": ""Пираклостробин"", ""concentration"": 100.0, ""unit"": ""г/л"", ""is_antidote"": false}, {""name"": ""прогексадион кальция"", ""concentration"": 25.0, ""unit"": ""г/л"", ""is_antidote"": false}, {""name"": ""мепикват - хлорид"", ""concentration"": 150.0, ""unit"": ""г/л"", ""is_antidote"": false}]",,clean,no,no,clean
fungicides,Асинуин,асинуин-070-02-4793-1,240 г/л Азоксистробин + 160 г/л эпоксиконазол,2,"[{""name"": ""Азоксистробин"", ""concentration"": 240.0, ""unit"": ""г/л"", ""is_antidote"": false}, {""name"": ""эпоксиконазол"", ""concentration"": 160.0, ""unit"": ""г/л"", ""is_antidote"": false}]",,clean,no,no,clean
fungicides,Ассанж,ассанж-966-02-4897-0,375 г/л флуазинам + 150 г/л Азоксистробин,2,"[{""name"": ""флуазинам"", ""concentration"": 375.0, ""unit"": ""г/л"", ""is_antidote"": false}, {""name"": ""Азоксистробин"", ""concentration"": 150.0, ""unit"": ""г/л"", ""is_antidote"": false}]",,clean,no,no,clean
fungicides,Атлант,атлант-023-197-02-2468-1,250 г/л Пропиконазол,1,"[{""name"": ""Пропиконазол"", ""concentration"": 250.0, ""unit"": ""г/л"", ""is_antidote"": false}]",,clean,no,no,clean
fungicides,Атлант Супер,атлант-супер-023-02-1368-1,250 г/л Пропиконазол + 80 г/л Ципроконазол,2,"[{""name"": ""Пропиконазол"", ""concentration"": 250.0, ""unit"": ""г/л"", ""is_antidote"": false}, {""name"": ""Ципроконазол"", ""concentration"": 80.0, ""unit"": ""г/л"", ""is_antidote"": false}]",,clean,no,no,clean
fungicides,Афродита 250,афродита-250-528-02-3701-1,250 г/л Азоксистробин,1,"[{""name"": ""Азоксистробин"", ""concentration"": 250.0, ""unit"": ""г/л"", ""is_antidote"": false}]",,clean,no,no,clean
fungicides,Аффет,аффет-201-02-3172-1,200 г/л Пентиопирад,1,"[{""name"": ""Пентиопирад"", ""concentration"": 200.0, ""unit"": ""г/л"", ""is_antidote"": false}]",,clean,no,no,clean
fungicides,Ацидан,ацидан-063-02-2250-1,640 г/кг Манкоцеб + 80 г/кг Металаксил,2,"[{""name"": ""Манкоцеб"", ""concentration"": 640.0, ""unit"": ""г/кг"", ""is_antidote"": false}, {""name"": ""Металаксил"", ""concentration"": 80.0, ""unit"": ""г/кг"", ""is_antidote"": false}]",,clean,no,no,clean
fungicides,Аякс,аякс-184-026-02-3902-1,125 г/л Дифеноконазол + 200 г/л Азоксистробин,2,"[{""name"": ""Дифеноконазол"", ""concentration"": 125.0, ""unit"": ""г/л"", ""is_antidote"": false}, {""name"": ""Азоксистробин"", ""concentration"": 200.0, ""unit"": ""г/л"", ""is_antidote"": false}]",,clean,no,no,clean
fungicides,БФТИМ КС-2,бфтим-кс-2-430-02-1644-1,1х10⁹ КОЕ/Мл Bacillus amyloliquefaciens КС-2 + 1х10⁹ КОЕ/Мл Bacillus amyloliquefaciens КС-2,0,[],repeated_fragment,error,yes,yes,automatic parser dedupe: 1х10⁹ КОЕ / Мл Bacillus amyloliquefaciens КС - 2
fungicides,Байзафон,байзафон-063-02-2251-1,250 г/кг Триадимефон,1,"[{""name"": ""Триадимефон"", ""concentration"": 250.0, ""unit"": ""г/кг"", ""is_antidote"": false}]",,clean,no,no,clean
fungicides,Баксис,баксис-242-01-1501-1,"10⁹ КОЕ/Мл Bacillus subtilis, штамм 63-Z",0,[],,clean,no,no,clean
fungicides,Бактерра,бактерра-008-02-2339-1,10⁹ КОЕ/г Bacillus subtilis,0,[],,clean,no,no,clean
fungicides,Бактофит,бактофит-034-02-2049-1,"2×10⁹ спор/Мл Bacillus subtilis, штамм ИПМ 215",0,[],,clean,no,no,clean
fungicides,Бактофит,бактофит-034-02-3860-1,"2×10⁹ спор/Мл Bacillus subtilis, штамм ИПМ 215",0,[],,clean,no,no,clean
fungicides,Бактофорт,бактофорт-283-02-2257-1,"2,5×10⁹ КОЕ/Мл Bacillus subtilis, штаммВ-2918 + 2,5×10⁹ КОЕ/Мл Bacillus amyloliquefaciens, штаммИМВВ-7100",0,[],repeated_fragment,error,yes,yes,"automatic parser dedupe: 2,5 + 10⁹ КОЕ / Мл Bacillus subtilis, штаммВ - 2918 + 10⁹ КОЕ / Мл Bacillus amyloliquefaciens, штаммИМВВ - 7100"
