row_number / record_id,product_name,clean_product_name_candidate,registration_number,manufacturer,active_substances_raw,composition_found_in_product_name,composition_found_in_active_substances_raw,parsed_from_active_substances_raw_count,parsed_from_product_name_count,final_selected_composition_source,final_parsed_substance_count,parsed_substances_summary,repeated_fragment_warning,duplicated_substance_warning,empty_composition_warning,product_name_contains_composition_warning,inconsistent_duplicate_rows_warning,unresolved_concentration_warning,safe_auto_fix_possible,manual_review_required,suggested_action,notes
926,Синклер,Синклер,021-02-2593-1,АО Фирма «Август» ОГРН 1025006038958,(75 г/л Флудиоксонил),,(75 г/л Флудиоксонил),1,0,active_substances_raw,1,"Флудиоксонил — 75,0 г/л",,,,,,,yes,,use explicit parsed composition; clean display title only,source workbook audit; MongoDB was not changed
927,Синклер,Синклер,021-02-2593-1,АО Фирма «Август» ОГРН 1025006038958,(75 г/л Флудиоксонил),,(75 г/л Флудиоксонил),1,0,active_substances_raw,1,"Флудиоксонил — 75,0 г/л",,,,,,,yes,,use explicit parsed composition; clean display title only,source workbook audit; MongoDB was not changed
928,Синклер,Синклер,021-02-2593-1,АО Фирма «Август» ОГРН 1025006038958,(75 г/л Флудиоксонил),,(75 г/л Флудиоксонил),1,0,active_substances_raw,1,"Флудиоксонил — 75,0 г/л",,,,,,,yes,,use explicit parsed composition; clean display title only,source workbook audit; MongoDB was not changed
929,Синклер,Синклер,021-02-2593-1,АО Фирма «Август» ОГРН 1025006038958,(75 г/л Флудиоксонил),,(75 г/л Флудиоксонил),1,0,active_substances_raw,1,"Флудиоксонил — 75,0 г/л",,,,,,,yes,,use explicit parsed composition; clean display title only,source workbook audit; MongoDB was not changed
930,Синклер,Синклер,021-02-2593-1,АО Фирма «Август» ОГРН 1025006038958,(75 г/л Флудиоксонил),,(75 г/л Флудиоксонил),1,0,active_substances_raw,1,"Флудиоксонил — 75,0 г/л",,,,,,,yes,,use explicit parsed composition; clean display title only,source workbook audit; MongoDB was not changed
931,Синклер,Синклер,021-02-2593-1,АО Фирма «Август» ОГРН 1025006038958,(75 г/л Флудиоксонил),,(75 г/л Флудиоксонил),1,0,active_substances_raw,1,"Флудиоксонил — 75,0 г/л",,,,,,,yes,,use explicit parsed composition; clean display title only,source workbook audit; MongoDB was not changed
932,Синклер,Синклер,021-02-2593-1,АО Фирма «Август» ОГРН 1025006038958,(75 г/л Флудиоксонил),,(75 г/л Флудиоксонил),1,0,active_substances_raw,1,"Флудиоксонил — 75,0 г/л",,,,,,,yes,,use explicit parsed composition; clean display title only,source workbook audit; MongoDB was not changed
933,Синклер,Синклер,021-02-2593-1,АО Фирма «Август» ОГРН 1025006038958,(75 г/л Флудиоксонил),,(75 г/л Флудиоксонил),1,0,active_substances_raw,1,"Флудиоксонил — 75,0 г/л",,,,,,,yes,,use explicit parsed composition; clean display title only,source workbook audit; MongoDB was not changed
934,Синклер,Синклер,021-02-2593-1,АО Фирма «Август» ОГРН 1025006038958,(75 г/л Флудиоксонил),,(75 г/л Флудиоксонил),1,0,active_substances_raw,1,"Флудиоксонил — 75,0 г/л",,,,,,,yes,,use explicit parsed composition; clean display title only,source workbook audit; MongoDB was not changed
935,Синклер,Синклер,021-02-2593-1,АО Фирма «Август» ОГРН 1025006038958,(75 г/л Флудиоксонил),,(75 г/л Флудиоксонил),1,0,active_substances_raw,1,"Флудиоксонил — 75,0 г/л",,,,,,,yes,,use explicit parsed composition; clean display title only,source workbook audit; MongoDB was not changed
936,Синклер,Синклер,021-02-2593-1,АО Фирма «Август» ОГРН 1025006038958,(75 г/л Флудиоксонил),,(75 г/л Флудиоксонил),1,0,active_substances_raw,1,"Флудиоксонил — 75,0 г/л",,,,,,,yes,,use explicit parsed composition; clean display title only,source workbook audit; MongoDB was not changed
937,Синклер,Синклер,021-02-2593-1,АО Фирма «Август» ОГРН 1025006038958,(75 г/л Флудиоксонил),,(75 г/л Флудиоксонил),1,0,active_substances_raw,1,"Флудиоксонил — 75,0 г/л",,,,,,,yes,,use explicit parsed composition; clean display title only,source workbook audit; MongoDB was not changed
938,Флудимакс,Флудимакс,097-02-1451-1,ООО «АГРус» ОГРН 5087746677893,(25 г/л Флудиоксонил),,(25 г/л Флудиоксонил),1,0,active_substances_raw,1,"Флудиоксонил — 25,0 г/л",,,,,,,yes,,use explicit parsed composition; clean display title only,source workbook audit; MongoDB was not changed
939,Флудимакс,Флудимакс,097-02-1451-1,ООО «АГРус» ОГРН 5087746677893,(25 г/л Флудиоксонил),,(25 г/л Флудиоксонил),1,0,active_substances_raw,1,"Флудиоксонил — 25,0 г/л",,,,,,,yes,,use explicit parsed composition; clean display title only,source workbook audit; MongoDB was not changed
940,Флудимакс,Флудимакс,097-02-1451-1,ООО «АГРус» ОГРН 5087746677893,(25 г/л Флудиоксонил),,(25 г/л Флудиоксонил),1,0,active_substances_raw,1,"Флудиоксонил — 25,0 г/л",,,,,,,yes,,use explicit parsed composition; clean display title only,source workbook audit; MongoDB was not changed
941,Флудимакс,Флудимакс,097-02-1451-1,ООО «АГРус» ОГРН 5087746677893,(25 г/л Флудиоксонил),,(25 г/л Флудиоксонил),1,0,active_substances_raw,1,"Флудиоксонил — 25,0 г/л",,,,,,,yes,,use explicit parsed composition; clean display title only,source workbook audit; MongoDB was not changed
942,Флудимакс,Флудимакс,097-02-1451-1,ООО «АГРус» ОГРН 5087746677893,(25 г/л Флудиоксонил),,(25 г/л Флудиоксонил),1,0,active_substances_raw,1,"Флудиоксонил — 25,0 г/л",,,,,,,yes,,use explicit parsed composition; clean display title only,source workbook audit; MongoDB was not changed
943,Факир,Факир,050-02-4750-0,ЗАО «ФМРус» ОГРН 1097746208207,(250 г/л Флудиоксонил),,(250 г/л Флудиоксонил),1,0,active_substances_raw,1,"Флудиоксонил — 250,0 г/л",,,,,,,yes,,use explicit parsed composition; clean display title only,source workbook audit; MongoDB was not changed
944,Факир,Факир,050-02-4750-0,ЗАО «ФМРус» ОГРН 1097746208207,(250 г/л Флудиоксонил),,(250 г/л Флудиоксонил),1,0,active_substances_raw,1,"Флудиоксонил — 250,0 г/л",,,,,,,yes,,use explicit parsed composition; clean display title only,source workbook audit; MongoDB was not changed
945,Факир,Факир,050-02-4750-0,ЗАО «ФМРус» ОГРН 1097746208207,(250 г/л Флудиоксонил),,(250 г/л Флудиоксонил),1,0,active_substances_raw,1,"Флудиоксонил — 250,0 г/л",,,,,,,yes,,use explicit parsed composition; clean display title only,source workbook audit; MongoDB was not changed
946,Факир,Факир,050-02-4750-0,ЗАО «ФМРус» ОГРН 1097746208207,(250 г/л Флудиоксонил),,(250 г/л Флудиоксонил),1,0,active_substances_raw,1,"Флудиоксонил — 250,0 г/л",,,,,,,yes,,use explicit parsed composition; clean display title only,source workbook audit; MongoDB was not changed
947,Багрец,Багрец,,"ООО ФРАНДЕСА ОГРН 1157746513055, ООО «Франдеса» ОГРН -",(50 г/л Флудиоксонил + 21 г/л Азоксистробин),,(50 г/л Флудиоксонил + 21 г/л Азоксистробин),2,0,active_substances_raw,2,"Флудиоксонил — 50,0 г/л; Азоксистробин — 21,0 г/л",,,,,,,yes,,use explicit parsed composition; clean display title only,source workbook audit; MongoDB was not changed
948,Багрец,Багрец,,"ООО ФРАНДЕСА ОГРН 1157746513055, ООО «Франдеса» ОГРН -",(50 г/л Флудиоксонил + 21 г/л Азоксистробин),,(50 г/л Флудиоксонил + 21 г/л Азоксистробин),2,0,active_substances_raw,2,"Флудиоксонил — 50,0 г/л; Азоксистробин — 21,0 г/л",,,,,,,yes,,use explicit parsed composition; clean display title only,source workbook audit; MongoDB was not changed
949,Депозит,Депозит,018-02-1860-1,АО «Щелково Агрохим» ОГРН 1025006519427,(40 г/л Флудиоксонил + 40 г/л Имазалил + 30 г/л Металаксил ),,(40 г/л Флудиоксонил + 40 г/л Имазалил + 30 г/л Металаксил ),3,0,active_substances_raw,3,"Флудиоксонил — 40,0 г/л; Имазалил — 40,0 г/л; Металаксил — 30,0 г/л",,,,,,,yes,,use explicit parsed composition; clean display title only,source workbook audit; MongoDB was not changed
950,Депозит,Депозит,018-02-1860-1,АО «Щелково Агрохим» ОГРН 1025006519427,(40 г/л Флудиоксонил + 40 г/л Имазалил + 30 г/л Металаксил ),,(40 г/л Флудиоксонил + 40 г/л Имазалил + 30 г/л Металаксил ),3,0,active_substances_raw,3,"Флудиоксонил — 40,0 г/л; Имазалил — 40,0 г/л; Металаксил — 30,0 г/л",,,,,,,yes,,use explicit parsed composition; clean display title only,source workbook audit; MongoDB was not changed
951,Депозит,Депозит,018-02-1860-1,АО «Щелково Агрохим» ОГРН 1025006519427,(40 г/л Флудиоксонил + 40 г/л Имазалил + 30 г/л Металаксил ),,(40 г/л Флудиоксонил + 40 г/л Имазалил + 30 г/л Металаксил ),3,0,active_substances_raw,3,"Флудиоксонил — 40,0 г/л; Имазалил — 40,0 г/л; Металаксил — 30,0 г/л",,,,,,,yes,,use explicit parsed composition; clean display title only,source workbook audit; MongoDB was not changed
952,Депозит,Депозит,018-02-1860-1,АО «Щелково Агрохим» ОГРН 1025006519427,(40 г/л Флудиоксонил + 40 г/л Имазалил + 30 г/л Металаксил ),,(40 г/л Флудиоксонил + 40 г/л Имазалил + 30 г/л Металаксил ),3,0,active_substances_raw,3,"Флудиоксонил — 40,0 г/л; Имазалил — 40,0 г/л; Металаксил — 30,0 г/л",,,,,,,yes,,use explicit parsed composition; clean display title only,source workbook audit; MongoDB was not changed
953,Депозит Суприм,Депозит Суприм,018-02-3824-1,АО «Щелково Агрохим» ОГРН 1025006519427,(40 г/л Флудиоксонил + 40 г/л Имазалил + 15 г/л Мефеноксам),,(40 г/л Флудиоксонил + 40 г/л Имазалил + 15 г/л Мефеноксам),3,0,active_substances_raw,3,"Флудиоксонил — 40,0 г/л; Имазалил — 40,0 г/л; Мефеноксам — 15,0 г/л",,,,,,,yes,,use explicit parsed composition; clean display title only,source workbook audit; MongoDB was not changed
954,Депозит Суприм,Депозит Суприм,018-02-3824-1,АО «Щелково Агрохим» ОГРН 1025006519427,(40 г/л Флудиоксонил + 40 г/л Имазалил + 15 г/л Мефеноксам),,(40 г/л Флудиоксонил + 40 г/л Имазалил + 15 г/л Мефеноксам),3,0,active_substances_raw,3,"Флудиоксонил — 40,0 г/л; Имазалил — 40,0 г/л; Мефеноксам — 15,0 г/л",,,,,,,yes,,use explicit parsed composition; clean display title only,source workbook audit; MongoDB was not changed
955,Депозит Суприм,Депозит Суприм,018-02-3824-1,АО «Щелково Агрохим» ОГРН 1025006519427,(40 г/л Флудиоксонил + 40 г/л Имазалил + 15 г/л Мефеноксам),,(40 г/л Флудиоксонил + 40 г/л Имазалил + 15 г/л Мефеноксам),3,0,active_substances_raw,3,"Флудиоксонил — 40,0 г/л; Имазалил — 40,0 г/л; Мефеноксам — 15,0 г/л",,,,,,,yes,,use explicit parsed composition; clean display title only,source workbook audit; MongoDB was not changed
